,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
13,-0.5643199883606237,-0.490160770935477,-0.05517054944187615,-0.2078935205315784,-0.27118569514070306,-0.31356008647689615,-0.30290396863249736,-0.48108822099822296,0.747915941203356,0.7258058418230917,0.37891405327520417,0.26090192988342287,0.9140299940336767,1.0,0.7767852967360254,0.41397304481207703,0.2556165283720482,0.05659840367911194,0.08783289908108635,-0.018721521712479653,-0.11163233796106509,0.38906259982765595,0.420245118002047,0.07789811716610011,0.033540149461679596,-0.010711452498147655,0.09601637431051914,0.08552393750248484,
14,-0.46061257628943963,-0.36235148829404473,-0.09859792775004272,-0.13645148142516644,-0.22827246329618958,-0.2629752260310396,-0.13566984318720046,-0.27444771063434215,0.6764805825166773,0.7052194400570492,0.4965799100223048,0.245291595526194,0.7616253334284572,0.7767852967360254,1.0,0.14291705707369667,0.19504475324231746,0.012172369442224391,0.23960022458700425,0.044538511388672174,0.016923423675720955,0.3129059696961209,0.4060370348475705,-0.0458842185846007,0.1481809875287165,-0.1364135844116551,0.0934186735977819,0.049364000173241586,
15,-0.7191498450931825,-0.7193767444197018,-0.2948300961587363,-0.33149593340635475,-0.38723055571669496,-0.43266998171195553,-0.3246452863868595,-0.7770313054184304,0.5818376680178236,0.6613625797401514,0.352279919468967,0.4711820600681698,0.2990408212480608,0.41397304481207703,0.14291705707369667,1.0,0.20057446142226426,-0.10133225174073301,-0.12829087360192018,0.09508266437370701,-0.31508659433602687,0.34686887254024285,0.39072461054046886,0.2892073047753554,-0.385958385107198,0.3774024370524414,0.10473522893759363,-0.003920112718760114,
16,-0.41912042208731587,-0.3670991790726298,-0.13853774177929212,-0.055780902654383395,-0.07405872403469484,-0.09336370926476031,-0.18394829010123706,-0.3954652327490644,0.37245274914554405,0.30642022531074414,0.2755843472900933,0.2147484391261906,0.2567117312456861,0.2556165283720482,0.19504475324231746,0.20057446142226426,1.0,0.2258494759636985,0.3971932496913458,0.027502589978657125,0.1262260813006843,0.6924906594954663,0.17208613443604917,-0.11778888586191985,0.19567601660909018,-0.17304985337237552,0.2167230876070505,0.14995092841012764,
17,0.06912140085459043,0.09095848516350677,-0.030094092578378796,0.2787502121146703,0.11802084074113779,0.10222707471106349,-0.026788232457512964,0.08555719077089573,0.03715072190212722,-0.022577246742154215,0.1205196677764772,-0.019092877613622394,0.05896697165230681,0.05659840367911194,0.012172369442224391,-0.10133225174073301,0.2258494759636985,1.0,0.4571853814363101,0.15850927593405678,0.3516704353028953,0.11527709697766773,-0.20192410695613947,-0.25070191298273264,0.15144754146514286,-0.1382451044389299,-0.07392891344699563,-0.13812035460351563,
18,-0.07558533498163325,-0.056429748184459366,-0.09640206360844682,0.043311519816005346,0.22961152581980124,0.15016287918344437,0.037639176287221444,0.01418439435952162,0.11436152372975598,0.09934152011605007,0.23575952255988178,-0.03893822469984128,0.17609699705698695,0.08783289908108635,0.23960022458700425,-0.12829087360192018,0.3971932496913458,0.4571853814363101,1.0,0.4081161132516237,0.672098289084173,0.22620682933547984,-0.04911830012757637,-0.471179875658177,0.31809668314036355,-0.3105415172293815,0.17373229234450177,0.011367624587217013,
19,0.06413405498399483,0.0529842899587516,-0.007018290848382628,-0.09902551227279856,0.10707897818930517,0.10350872458964264,0.16818404369738812,0.06887183003387752,-0.05023486127222809,-0.0003536331778594417,0.05829384427586133,-0.19825840019413687,-0.005941462909007388,-0.018721521712479653,0.044538511388672174,0.09508266437370701,0.027502589978657125,0.15850927593405678,0.4081161132516237,1.0,0.27606445050404727,-0.025366128495693495,-0.034826973029567165,-0.1220570170553921,-0.46345208134110866,0.4495659289243975,-0.021053941135118527,0.06529395255738366,
20,0.16711663506741364,0.14440316477758577,-0.08319282924824313,0.11968835217963399,0.2450247004732451,0.24696535656644067,0.10784613849973672,0.2277553873853315,-0.152784244859762,-0.147819078058395,0.053669010252443944,-0.16960978371260196,-0.062218837198118195,-0.11163233796106509,0.016923423675720955,-0.31508659433602687,0.1262260813006843,0.3516704353028953,0.672098289084173,0.27606445050404727,1.0,-0.11181277392383944,-0.33217312385714043,-0.46920092231791344,0.4685345040817351,-0.36991540542722473,0.06135859035768924,-0.03928681261670118,
21,-0.5711230844721135,-0.5147665182264037,-0.08737677452508541,-0.08353493478880829,-0.23661425365641162,-0.3092251240714612,-0.33045857337079176,-0.5596056538562694,0.518503717898665,0.4845429068488704,0.34909055680504164,0.32718656593908174,0.3623903797285118,0.38906259982765595,0.3129059696961209,0.34686887254024285,0.6924906594954663,0.11527709697766773,0.22620682933547984,-0.025366128495693495,-0.11181277392383944,1.0,0.27333800124953395,-0.15768946133709008,0.09813047553383189,-0.17255346507778901,0.21142211236758068,0.19955499686758957,
22,-0.49487670805933087,-0.4653963539105031,-0.05959427652795869,-0.25003809793414905,-0.2566447663567646,-0.3696290897699871,-0.3429435874915843,-0.4476925193177569,0.410092878858358,0.4809757024492096,0.2337923428420273,0.25410721330970815,0.437495543507709,0.420245118002047,0.4060370348475705,0.39072461054046886,0.17208613443604917,-0.20192410695613947,-0.04911830012757637,-0.034826973029567165,-0.33217312385714043,0.27333800124953395,1.0,0.3890608522021039,-0.08966968981744401,0.20141931876404606,0.09426581787282064,0.306725173414927,
23,-0.10249406254758975,-0.07120158160491397,0.03861082599149918,-0.07590417078977994,-0.029899728163000936,-0.029060125483018163,-0.035595895658919165,-0.17586736062318956,0.022736927953863013,0.04653296981142274,-0.12235407937816618,0.10203378570513805,-0.02119691463579841,0.07789811716610011,-0.0458842185846007,0.2892073047753554,-0.11778888586191985,-0.25070191298273264,-0.471179875658177,-0.1220570170553921,-0.46920092231791344,-0.15768946133709008,0.3890608522021039,1.0,-0.3666980378441993,0.6610456731455222,-0.3465844963907229,-0.08100192379010211,
24,-0.06575992787518618,-0.0354297241402887,-0.13840361432656267,0.080555518071424,0.14480949191821485,0.09433647347557446,-0.050634598960495186,0.014402220372164916,0.08741792089762503,0.01362690175444853,0.12306314651784417,0.09893398965200882,0.08318710387480309,0.033540149461679596,0.1481809875287165,-0.385958385107198,0.19567601660909018,0.15144754146514286,0.31809668314036355,-0.46345208134110866,0.4685345040817351,0.09813047553383189,-0.08966968981744401,-0.3666980378441993,1.0,-0.8797080952277443,0.039421234618966364,-0.037191210126013424,
25,0.04860594375791299,0.03425560997012378,0.15847817964568714,-0.06889932675311441,-0.08181874814278713,-0.04701965629453757,0.031249624408304314,-0.04042436689197903,-0.11030009620159319,-0.0351737805949431,-0.13802644015297044,-0.02184260432835534,-0.090189620700181,-0.010711452498147655,-0.1364135844116551,0.3774024370524414,-0.17304985337237552,-0.1382451044389299,-0.3105415172293815,0.4495659289243975,-0.36991540542722473,-0.17255346507778901,0.20141931876404606,0.6610456731455222,-0.8797080952277443,1.0,-0.20343305904336006,-0.040341544454412445,
26,-0.12954093360689042,-0.12020394875812693,-0.2127273275219572,-0.15783966254576876,-0.08095742611645713,-0.11002415636734723,-0.1203765525365634,-0.08146554180635449,0.1297202156495368,0.17175538081475278,0.05727606763314233,0.12142787389649731,0.1422468080016903,0.09601637431051914,0.0934186735977819,0.10473522893759363,0.2167230876070505,-0.07392891344699563,0.17373229234450177,-0.021053941135118527,0.06135859035768924,0.21142211236758068,0.09426581787282064,-0.3465844963907229,0.039421234618966364,-0.20343305904336006,1.0,0.49813836835600245,
27,-0.06661355964703969,-0.06734718096506943,-0.029747430249136682,-0.1754387630716851,-0.02479363965877164,-0.018667198519809428,-0.049008650857297685,-0.04411312135610341,0.0673811629345006,0.1199151589489881,-0.06123785992502718,0.053297737010105574,0.14865002209846262,0.08552393750248484,0.049364000173241586,-0.003920112718760114,0.14995092841012764,-0.13812035460351563,0.011367624587217013,0.06529395255738366,-0.03928681261670118,0.19955499686758957,0.306725173414927,-0.08100192379010211,-0.037191210126013424,-0.040341544454412445,0.49813836835600245,1.0,
